frame_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0,0.8799313306808472,0.821445643901825,-1.447284159183937e-08,0.8661780953407288,0.7200480699539185,0.00691699143499136,0.8239991068840027,0.6345328688621521,0.002699608216062188,0.7886479496955872,0.5625437498092651,-0.00405780179426074,0.780432403087616,0.5033653378486633,-0.01355674397200346,0.7576090097427368,0.6389060020446777,-0.01426912471652031,0.6656120419502258,0.6158487200737,-0.027169032022356987,0.6162095069885254,0.6109581589698792,-0.036420077085494995,0.5801287293434143,0.6111935377120972,-0.042536474764347076,0.7432862520217896,0.6886807680130005,-0.027503658086061478,0.6439992189407349,0.6585254669189453,-0.03837313503026962,0.5890693664550781,0.6492500305175781,-0.04600195586681366,0.5500566363334656,0.6469033360481262,-0.05218211188912392,0.7333200573921204,0.7466911673545837,-0.03915298730134964,0.6418496966362,0.7126182317733765,-0.04661515727639198,0.5918912291526794,0.6994967460632324,-0.048765700310468674,0.5557115077972412,0.691541850566864,-0.05161549896001816,0.7273706197738647,0.8097022771835327,-0.0498574860394001,0.6590003967285156,0.7759882211685181,-0.05560686066746712,0.6209148168563843,0.757167398929596,-0.05415913462638855,0.5891322493553162,0.7401291131973267,-0.05301733687520027,0.04589894413948059,0.9483236074447632,3.7290990917426825e-07,0.03099486231803894,0.8582634329795837,-0.005937283858656883,0.041184261441230774,0.7604904770851135,-0.020021585747599602,0.03798219561576843,0.6855452060699463,-0.03624417632818222,0.027901530265808105,0.6271845102310181,-0.054444968700408936,0.13983456790447235,0.7177344560623169,-0.01719004288315773,0.2204369157552719,0.662845253944397,-0.02952348068356514,0.26447033882141113,0.6418498754501343,-0.037437085062265396,0.2972765862941742,0.6260170936584473,-0.04142367094755173,0.16706052422523499,0.7600163221359253,-0.026577608659863472,0.25298377871513367,0.6932365298271179,-0.03232261911034584,0.29614031314849854,0.6602107882499695,-0.036351025104522705,0.3280077576637268,0.6358838677406311,-0.039581235498189926,0.18723124265670776,0.8107629418373108,-0.03677869588136673,0.26367485523223877,0.7417953014373779,-0.040965594351291656,0.30310705304145813,0.7039327025413513,-0.04369818791747093,0.3298904299736023,0.6764411330223083,-0.045913394540548325,0.20121344923973083,0.8673635721206665,-0.047819435596466064,0.2600100040435791,0.8046169877052307,-0.049023889005184174,0.2904207408428192,0.7692142724990845,-0.04483390972018242,0.3122806251049042,0.7404422163963318,-0.04095696657896042
1,0.8855494260787964,0.8171394467353821,2.6995837743015727e-07,0.893932580947876,0.7111759185791016,0.002258964814245701,0.8679888248443604,0.6210963726043701,-0.0011497433297336102,0.840087890625,0.5433603525161743,-0.005354341119527817,0.8373599648475647,0.48540449142456055,-0.011100266128778458,0.7908087968826294,0.611619770526886,-0.013129130937159061,0.7112147808074951,0.5665121078491211,-0.02104322239756584,0.6672276854515076,0.5451078414916992,-0.02615971863269806,0.6323619484901428,0.528418242931366,-0.030083302408456802,0.7623303532600403,0.6568819284439087,-0.021427888423204422,0.6792407035827637,0.5993697047233582,-0.02882259711623192,0.6310386657714844,0.5675356388092041,-0.03503438085317612,0.5945327281951904,0.5418474674224854,-0.039925333112478256,0.7420874834060669,0.7086651921272278,-0.028208155184984207,0.6666272282600403,0.6481115221977234,-0.03313031792640686,0.6209477782249451,0.6128984093666077,-0.03870730847120285,0.5861996412277222,0.5839532017707825,-0.043731264770030975,0.7295359969139099,0.7610610723495483,-0.03439057245850563,0.6702756285667419,0.7044985890388489,-0.03835996985435486,0.6360582709312439,0.6739881038665771,-0.038360971957445145,0.6086246371269226,0.64518141746521,-0.03796618804335594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.8789101839065552,0.8364368081092834,1.5229127825477917e-07,0.8678506016731262,0.7247788310050964,0.01018234807997942,0.827772319316864,0.6382831335067749,0.010508010163903236,0.7928957939147949,0.5652518272399902,0.008386234752833843,0.7818073630332947,0.5080328583717346,0.00366210681386292,0.7584297060966492,0.6444058418273926,-0.0033812460023909807,0.6706748008728027,0.6179361343383789,-0.009490481577813625,0.6226030588150024,0.6076588034629822,-0.015411019325256348,0.5830731391906738,0.6012963652610779,-0.02028852328658104,0.7393556833267212,0.6985270380973816,-0.015504351817071438,0.645304799079895,0.6629109978675842,-0.021258166059851646,0.5899350047111511,0.6452130675315857,-0.027932489290833473,0.547338604927063,0.6349683403968811,-0.03414569050073624,0.726969838142395,0.757793128490448,-0.025995375588536263,0.6423192024230957,0.7131161093711853,-0.030958373099565506,0.5936305522918701,0.6906688809394836,-0.03516862168908119,0.5551719069480896,0.6754022240638733,-0.03943082317709923,0.7204180359840393,0.8171051144599915,-0.03507576882839203,0.6530811786651611,0.7731505632400513,-0.040998268872499466,0.6162434816360474,0.7518984079360962,-0.04136768355965614,0.5841434001922607,0.7332363128662109,-0.04105723649263382,0.05523225665092468,0.9388843178749084,2.494084583304357e-07,0.03493224084377289,0.8463419079780579,-0.0035418791230767965,0.03566300868988037,0.7433782815933228,-0.01977645978331566,0.031255513429641724,0.6621230244636536,-0.037825096398591995,0.02311834692955017,0.6028614640235901,-0.058001283556222916,0.12851157784461975,0.7115185856819153,-0.030411016196012497,0.21816012263298035,0.6610035300254822,-0.044195327907800674,0.2583811283111572,0.643770694732666,-0.04940516874194145,0.2882787585258484,0.628199577331543,-0.05096093937754631,0.16014692187309265,0.7563170194625854,-0.040146443992853165,0.25744152069091797,0.6874755024909973,-0.04626813158392906,0.30264049768447876,0.6555812954902649,-0.04624016955494881,0.33546963334083557,0.6326224207878113,-0.046866826713085175,0.18324697017669678,0.808025062084198,-0.049591030925512314,0.2684040069580078,0.737380862236023,-0.05362064391374588,0.3106974959373474,0.699709951877594,-0.05449657514691353,0.3391017019748688,0.6694743633270264,-0.05596272274851799,0.2009468376636505,0.8637217283248901,-0.05893877148628235,0.26220619678497314,0.7992976903915405,-0.06115080788731575,0.29553574323654175,0.763075053691864,-0.05671071633696556,0.3210447430610657,0.7298303842544556,-0.0527111254632473
3,0.884549617767334,0.8146852254867554,2.5386214019818e-07,0.8895263671875,0.7081125378608704,0.00741402106359601,0.8590340614318848,0.6203036308288574,0.006864605471491814,0.8275755047798157,0.5431163311004639,0.0048988331109285355,0.8231942057609558,0.4837496280670166,0.0014211151283234358,0.7828354835510254,0.614368736743927,-0.004607063718140125,0.701690673828125,0.5713682174682617,-0.007144416216760874,0.6597172617912292,0.55439692735672,-0.008748890832066536,0.6273935437202454,0.5423397421836853,-0.010543284937739372,0.7559415102005005,0.6602808833122253,-0.01370926108211279,0.6705797910690308,0.6048398017883301,-0.016198553144931793,0.6228311061859131,0.5771685242652893,-0.01939687319099903,0.5880938768386841,0.5568860769271851,-0.02240653894841671,0.7379249334335327,0.7132493257522583,-0.02109650708734989,0.6596735119819641,0.6545291543006897,-0.022526755928993225,0.6149008274078369,0.6234337687492371,-0.02613256126642227,0.5815469026565552,0.6001074314117432,-0.03015177696943283,0.7275339961051941,0.7670278549194336,-0.027266811579465866,0.6675845384597778,0.7128921747207642,-0.02846730872988701,0.6343173384666443,0.6862346529960632,-0.02694808878004551,0.6069645881652832,0.661020040512085,-0.02575121819972992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.8776828050613403,0.8376568555831909,1.415242678604045e-07,0.8596422076225281,0.7273641228675842,0.009741051122546196,0.8127555847167969,0.6385883688926697,0.00998608022928238,0.7753733992576599,0.5662708282470703,0.00772514333948493,0.7640043497085571,0.5091002583503723,0.0028819774743169546,0.7487788200378418,0.6499939560890198,-0.0042786807753145695,0.6617969274520874,0.6277783513069153,-0.011524139903485775,0.6128009557723999,0.619538426399231,-0.01812952756881714,0.572296142578125,0.6157820820808411,-0.023293999955058098,0.7321150302886963,0.7041506767272949,-0.016668256372213364,0.6366425156593323,0.6747954487800598,-0.02275944873690605,0.5790774822235107,0.6606561541557312,-0.029113003984093666,0.5342537760734558,0.6528511643409729,-0.035014808177948,0.7215144038200378,0.7637645602226257,-0.02758053131401539,0.6344863176345825,0.7255424857139587,-0.032441601157188416,0.584971010684967,0.7068920731544495,-0.035715505480766296,0.5456882119178772,0.6941560506820679,-0.039264120161533356,0.7165445685386658,0.8240433931350708,-0.03729436174035072,0.6474986672401428,0.7840198874473572,-0.04286857694387436,0.6097941398620605,0.7650419473648071,-0.04252729192376137,0.576900839805603,0.748360276222229,-0.041632745414972305,0.015427947044372559,0.9220794439315796,3.773629657644051e-07,0.015178292989730835,0.8230993151664734,0.001752996351569891,0.04090593755245209,0.7382974028587341,-0.009400788694620132,0.0630517452955246,0.6781736612319946,-0.021832894533872604,0.06697496771812439,0.6352633237838745,-0.035753004252910614,0.10063577443361282,0.7066348195075989,-0.03176426887512207,0.19658495485782623,0.6580349206924438,-0.04797934368252754,0.246781125664711,0.6360313296318054,-0.05349449813365936,0.2815656065940857,0.6163007616996765,-0.054597239941358566,0.13033147156238556,0.7594561576843262,-0.04365545138716698,0.2313695102930069,0.6921537518501282,-0.056663040071725845,0.28641626238822937,0.6565443277359009,-0.05968167260289192,0.32410210371017456,0.6292126774787903,-0.06008042395114899,0.1524125039577484,0.8172502517700195,-0.05364026501774788,0.24274779856204987,0.7489402294158936,-0.06102035567164421,0.29189157485961914,0.7100270390510559,-0.0612603984773159,0.32552599906921387,0.6794443130493164,-0.06052028015255928,0.16786879301071167,0.8765436410903931,-0.06292642652988434,0.23581352829933167,0.816982090473175,-0.0652536079287529,0.2729918658733368,0.7802520394325256,-0.059604041278362274,0.30009645223617554,0.7495031356811523,-0.053607113659381866
5,0.8731691241264343,0.8159469962120056,2.2572548630250822e-07,0.8709565997123718,0.7077915668487549,0.006346066016703844,0.8364218473434448,0.6197614669799805,0.004516600631177425,0.8042719960212708,0.5488852858543396,0.0012914901599287987,0.7980528473854065,0.4922180771827698,-0.0033263112418353558,0.7629623413085938,0.6220612525939941,-0.007836408913135529,0.6794074177742004,0.5860676169395447,-0.013873862102627754,0.6352493762969971,0.5725962519645691,-0.01700638234615326,0.6028259992599487,0.5648109912872314,-0.019122354686260223,0.7417832016944885,0.6704374551773071,-0.017409441992640495,0.6528876423835754,0.6234109401702881,-0.02401762828230858,0.6032615900039673,0.6018869280815125,-0.028262771666049957,0.5669463276863098,0.587028980255127,-0.03128189966082573,0.7269035577774048,0.7233579754829407,-0.02532939799129963,0.6462273597717285,0.670776903629303,-0.029599208384752274,0.5999842286109924,0.6452113389968872,-0.031440090388059616,0.5654802322387695,0.62641841173172,-0.03336112201213837,0.7182739973068237,0.7776364088058472,-0.0321890152990818,0.6559948921203613,0.7279674410820007,-0.0351712591946125,0.6215441226959229,0.7027077674865723,-0.03260011598467827,0.5937709212303162,0.6792945861816406,-0.030000999569892883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.8613643050193787,0.8199657201766968,2.39357234477211e-07,0.8608264327049255,0.7128696441650391,0.004761607386171818,0.827236533164978,0.62254798412323,0.0008930579642765224,0.7970604300498962,0.5488218069076538,-0.004110698588192463,0.7916830778121948,0.4892064929008484,-0.011317666620016098,0.7575650811195374,0.6302163600921631,-0.016287900507450104,0.6731284260749817,0.5908962488174438,-0.02608286403119564,0.6272791028022766,0.573229193687439,-0.030976146459579468,0.5923033952713013,0.5621199607849121,-0.03411093354225159,0.7362008690834045,0.6788261532783508,-0.02662685327231884,0.6453045606613159,0.6294283866882324,-0.03754299879074097,0.5924301147460938,0.6038051247596741,-0.042976342141628265,0.5527046322822571,0.5854864716529846,-0.046488650143146515,0.7194746136665344,0.7331153750419617,-0.03517049923539162,0.6365047097206116,0.678314745426178,-0.043446529656648636,0.5906528830528259,0.6494863033294678,-0.0453624501824379,0.5547710061073303,0.6269115209579468,-0.04676459729671478,0.7083885073661804,0.7903187274932861,-0.04252609610557556,0.6454588770866394,0.7373497486114502,-0.048776499927043915,0.6119539141654968,0.709404706954956,-0.046850912272930145,0.5835696458816528,0.6845619082450867,-0.04439555108547211,0.09114882349967957,0.917510449886322,-3.512668556027165e-08,0.10171224176883698,0.8419836163520813,0.008469286374747753,0.13770581781864166,0.7600542902946472,0.014139080420136452,0.17210602760314941,0.7074567079544067,0.018246566876769066,0.20059341192245483,0.6750440001487732,0.022957153618335724,0.16516096889972687,0.7153317332267761,0.008859914727509022,0.22376662492752075,0.6403957605361938,0.006547274999320507,0.25184786319732666,0.6079469323158264,0.005709627643227577,0.2743625044822693,0.5850058794021606,0.005295773968100548,0.18098917603492737,0.7358331084251404,0.0003173654549755156,0.2438095510005951,0.6549882888793945,-0.0018203279469162226,0.2749524414539337,0.6129283308982849,-0.004343844950199127,0.3018192946910858,0.5795600414276123,-0.006202023476362228,0.1919410079717636,0.7653005719184875,-0.008380535989999771,0.25187644362449646,0.6889407634735107,-0.009827879257500172,0.2806037962436676,0.6438949108123779,-0.011476058512926102,0.3053100109100342,0.6073743104934692,-0.013400174677371979,0.1972721666097641,0.800627589225769,-0.01628563366830349,0.2399626225233078,0.7411468625068665,-0.015371638350188732,0.26284274458885193,0.7042739391326904,-0.01145588606595993,0.2833417057991028,0.6735208034515381,-0.008866673335433006
7,0.8513074517250061,0.8258849382400513,2.2442831948410458e-07,0.842305600643158,0.7186700701713562,0.006249117664992809,0.8049145340919495,0.6325114369392395,0.0025705306325107813,0.7733927369117737,0.5580839514732361,-0.0020822486840188503,0.7649701237678528,0.49970507621765137,-0.009656453505158424,0.7411020994186401,0.6401422023773193,-0.019483987241983414,0.6532341241836548,0.6092404127120972,-0.030120085924863815,0.6051135063171387,0.5955376029014587,-0.03587444871664047,0.5676298141479492,0.5856561064720154,-0.0396377295255661,0.7221271991729736,0.6909192800521851,-0.03032628260552883,0.6257117390632629,0.6510747075080872,-0.04117627814412117,0.5710515975952148,0.62876957654953,-0.04778650030493736,0.5317381024360657,0.6111199259757996,-0.0525985024869442,0.7082495093345642,0.7475988268852234,-0.038822658360004425,0.6203343868255615,0.7042213082313538,-0.04776664823293686,0.5706313848495483,0.677353024482727,-0.05274587497115135,0.5340896844863892,0.6553131341934204,-0.056470535695552826,0.7011138796806335,0.8057394027709961,-0.04570936784148216,0.6334940195083618,0.7594068646430969,-0.05369817465543747,0.5992947816848755,0.7345981001853943,-0.05398229509592056,0.5713569521903992,0.71116703748703,-0.053030312061309814,0.06078242510557175,0.9361943006515503,7.170858680183301e-07,0.035553306341171265,0.836999773979187,-0.007167327683418989,0.03166249394416809,0.7424880266189575,-0.024281928315758705,0.027238935232162476,0.667589008808136,-0.04045560583472252,0.020472049713134766,0.6080290675163269,-0.057616397738456726,0.1150144413113594,0.7060349583625793,-0.03886852785944939,0.19960185885429382,0.6385749578475952,-0.05553248152136803,0.2476120889186859,0.6021536588668823,-0.06256720423698425,0.28373247385025024,0.5806284546852112,-0.06436993926763535,0.15022464096546173,0.7518168687820435,-0.04645738750696182,0.23863691091537476,0.6684814691543579,-0.05901931971311569,0.28856122493743896,0.6192011833190918,-0.0629219114780426,0.32566145062446594,0.5852581262588501,-0.06460077315568924,0.1798730492591858,0.8013349771499634,-0.05276742950081825,0.2603759467601776,0.7175807952880859,-0.0598825141787529,0.3058026432991028,0.668717622756958,-0.06104723736643791,0.3373081386089325,0.6321710348129272,-0.06174318864941597,0.202302947640419,0.8519730567932129,-0.05890979617834091,0.2623942196369171,0.7808113694190979,-0.06042563542723656,0.2954237759113312,0.7403122782707214,-0.05510108172893524,0.31971877813339233,0.7064211964607239,-0.05013401433825493
8,0.8581666946411133,0.8079249262809753,2.2446594982739043e-07,0.8549652695655823,0.7018462419509888,0.005070578772574663,0.8209366798400879,0.6151949167251587,0.0025271682534366846,0.7887365818023682,0.5435013175010681,-0.0017738707829266787,0.7826586961746216,0.4864775836467743,-0.00814786460250616,0.7508483529090881,0.6191135048866272,-0.009537892416119576,0.6704704165458679,0.583460807800293,-0.01687290146946907,0.6268028020858765,0.5683204531669617,-0.022068897262215614,0.5923587083816528,0.5571858286857605,-0.02606823854148388,0.7273311018943787,0.6662462949752808,-0.01992926374077797,0.6403343081474304,0.6208478212356567,-0.02747848816215992,0.5874332785606384,0.5962621569633484,-0.034029897302389145,0.5472730398178101,0.5782033205032349,-0.039153989404439926,0.7117898464202881,0.7195524573326111,-0.02887859381735325,0.6325229406356812,0.6697724461555481,-0.03497108444571495,0.5837412476539612,0.6417064666748047,-0.04056689143180847,0.5456492304801941,0.6198511123657227,-0.04526690021157265,0.7033355832099915,0.7747988104820251,-0.036784812808036804,0.6410127282142639,0.7275354266166687,-0.04273831099271774,0.6045287847518921,0.7030554413795471,-0.04344042390584946,0.5735170841217041,0.6804000735282898,-0.04329987242817879,0.07766500115394592,0.9318586587905884,6.338659659377299e-07,0.05489073693752289,0.8268786668777466,-0.0014529387699440122,0.057794615626335144,0.7305485606193542,-0.012238293886184692,0.06002803146839142,0.6531686186790466,-0.023212652653455734,0.05481535196304321,0.5939704179763794,-0.035097330808639526,0.14974838495254517,0.7012461423873901,-0.022421326488256454,0.23254325985908508,0.6396665573120117,-0.03433676436543465,0.28008008003234863,0.604989230632782,-0.04136757552623749,0.315158486366272,0.5803442001342773,-0.04442450404167175,0.1852782815694809,0.7441326975822449,-0.031079871580004692,0.272497296333313,0.6688302755355835,-0.03730697184801102,0.32329756021499634,0.6212753057479858,-0.04154795780777931,0.3606696128845215,0.5859866142272949,-0.04537348449230194,0.212243914604187,0.7916014194488525,-0.03865028917789459,0.2910439968109131,0.7162342071533203,-0.04127591848373413,0.3369603157043457,0.6694549918174744,-0.0446416512131691,0.36943623423576355,0.6327675580978394,-0.04878847673535347,0.23100604116916656,0.8405386805534363,-0.04588552191853523,0.29107147455215454,0.7811967134475708,-0.04707123339176178,0.32609766721725464,0.7434860467910767,-0.04472960904240608,0.35410916805267334,0.7113066911697388,-0.04273576661944389
9,0.8622769117355347,0.8149537444114685,2.3036322716052382e-07,0.859839916229248,0.7094457149505615,0.004424940794706345,0.8279712796211243,0.6193063855171204,0.0008909169700928032,0.798049807548523,0.5445848703384399,-0.004103205632418394,0.7920913100242615,0.4857664704322815,-0.011761446483433247,0.7565733194351196,0.6231200098991394,-0.013104559853672981,0.6757373809814453,0.5870813131332397,-0.021985569968819618,0.6322301030158997,0.5705154538154602,-0.02774902991950512,0.5995505452156067,0.5573732852935791,-0.03195418417453766,0.7340571880340576,0.6715360879898071,-0.023590637370944023,0.6465035676956177,0.6261649131774902,-0.032702021300792694,0.5946147441864014,0.5994076728820801,-0.03978608548641205,0.555905818939209,0.5783942937850952,-0.045132510364055634,0.7182347178459167,0.7265440225601196,-0.0325787253677845,0.6372089385986328,0.6762800812721252,-0.04031943902373314,0.5903077125549316,0.6455197334289551,-0.0458989255130291,0.5541593432426453,0.619610071182251,-0.05040847882628441,0.708501935005188,0.7855674624443054,-0.040345773100852966,0.6448416709899902,0.7380041480064392,-0.047175172716379166,0.6111115217208862,0.7105106711387634,-0.047608960419893265,0.5829458832740784,0.683357298374176,-0.04727950319647789,0.0994299128651619,0.9273989200592041,5.900793667024118e-07,0.07624568790197372,0.8199108839035034,-0.001562940189614892,0.0815328061580658,0.7186618447303772,-0.011688119731843472,0.08391964435577393,0.6392059326171875,-0.022012099623680115,0.07771836221218109,0.5791985988616943,-0.03312705084681511,0.17057272791862488,0.6914097666740417,-0.02105598896741867,0.2562201917171478,0.6280277371406555,-0.03298007324337959,0.30585700273513794,0.5924559235572815,-0.03975225239992142,0.34181612730026245,0.5677675604820251,-0.04235639423131943,0.20833250880241394,0.7354044318199158,-0.02894205041229725,0.2945190370082855,0.6591024994850159,-0.033961519598960876,0.344690203666687,0.6141133308410645,-0.03655988350510597,0.3810245990753174,0.5810248851776123,-0.03916177526116371,0.23729249835014343,0.7837660908699036,-0.03600307181477547,0.31429892778396606,0.7057229280471802,-0.03766311705112457,0.3581836223602295,0.659512460231781,-0.03848402574658394,0.38930320739746094,0.6238756775856018,-0.04070989415049553,0.25857043266296387,0.8317340612411499,-0.04295565187931061,0.3168226480484009,0.7669299244880676,-0.043725885450839996,0.35044151544570923,0.7308946251869202,-0.039701197296381,0.3760858178138733,0.7007679343223572,-0.03625446930527687
