frame_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0,0.6463485956192017,0.8918086886405945,-4.0982089899443963e-07,0.613218367099762,0.8063670992851257,0.0023891632445156574,0.5783989429473877,0.7234682440757751,-0.005543332546949387,0.5482250452041626,0.6625434756278992,-0.014692969620227814,0.5340509414672852,0.605677604675293,-0.024590905755758286,0.5797315239906311,0.6922871470451355,-0.023193983361124992,0.49334466457366943,0.723194420337677,-0.03761997073888779,0.506721019744873,0.7473054528236389,-0.04026554524898529,0.5296410322189331,0.7463867664337158,-0.04104137420654297,0.5898651480674744,0.7292419075965881,-0.0334492027759552,0.50215744972229,0.770750880241394,-0.0461074523627758,0.522788941860199,0.789395809173584,-0.043653931468725204,0.547714352607727,0.7906662225723267,-0.043488308787345886,0.5963863730430603,0.7760212421417236,-0.042711153626441956,0.5135160684585571,0.8135421276092529,-0.052560023963451385,0.5348979234695435,0.8300222158432007,-0.039858292788267136,0.5582183599472046,0.8297458291053772,-0.03264641389250755,0.5998741388320923,0.8276343941688538,-0.05153912305831909,0.5305630564689636,0.8532114028930664,-0.06001584231853485,0.545629620552063,0.8628110289573669,-0.05117018148303032,0.5663256645202637,0.8580746650695801,-0.04380643367767334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5967935919761658,0.9144095182418823,-4.2006709577435686e-07,0.5514726042747498,0.8379902839660645,-0.008390692062675953,0.5231550335884094,0.7429105043411255,-0.020292120054364204,0.513277530670166,0.6670023798942566,-0.03146025165915489,0.5164192914962769,0.6013996601104736,-0.04207807034254074,0.567058801651001,0.699515163898468,-0.03222931548953056,0.4880773425102234,0.7296063899993896,-0.051588352769613266,0.498291015625,0.7629366517066956,-0.05827350914478302,0.5190359354019165,0.760722815990448,-0.062253136187791824,0.5835397243499756,0.7418814301490784,-0.039718035608530045,0.4914977550506592,0.7842655777931213,-0.05749845132231712,0.5086272954940796,0.8076443076133728,-0.054861728101968765,0.5345972776412964,0.800157368183136,-0.05500173568725586,0.5902085900306702,0.794436514377594,-0.04801966995000839,0.502201497554779,0.83280348777771,-0.06552032381296158,0.5160502791404724,0.852780818939209,-0.05530737340450287,0.5415443181991577,0.8417848348617554,-0.04929685592651367,0.5895051956176758,0.8500590920448303,-0.05671181157231331,0.5127582550048828,0.8783165812492371,-0.07087095826864243,0.5241230726242065,0.8906994462013245,-0.06623657047748566,0.5494356751441956,0.8813571929931641,-0.062172118574380875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.6685319542884827,0.874148964881897,-3.1366883490591135e-07,0.642597496509552,0.7843636274337769,-0.0070409029722213745,0.6012027263641357,0.7048054337501526,-0.02155276946723461,0.5671612620353699,0.6483885049819946,-0.0346214696764946,0.5645537376403809,0.587522029876709,-0.04840020835399628,0.6025587320327759,0.6955457329750061,-0.04300573095679283,0.503168523311615,0.7172206044197083,-0.05908258631825447,0.5140137672424316,0.7395622134208679,-0.060775160789489746,0.5378915667533875,0.7436678409576416,-0.060226015746593475,0.6025801301002502,0.7518272995948792,-0.048216525465250015,0.5031336545944214,0.7744449973106384,-0.06163657456636429,0.5212042927742004,0.7915464043617249,-0.0571797676384449,0.5485333204269409,0.7958612442016602,-0.0561579130589962,0.5996017456054688,0.8112165331840515,-0.05226826295256615,0.5115686058998108,0.8232648372650146,-0.0615282841026783,0.5292274951934814,0.8363409042358398,-0.04681254178285599,0.5536861419677734,0.8389463424682617,-0.038661517202854156,0.5962249636650085,0.8654433488845825,-0.056233834475278854,0.52144855260849,0.8668093681335449,-0.0627768412232399,0.5376490950584412,0.8762253522872925,-0.05107522010803223,0.5591899752616882,0.8802887797355652,-0.04267776012420654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6014971137046814,0.9147069454193115,-4.1712769416335505e-07,0.5634036064147949,0.8368567228317261,-0.003416846040636301,0.5332136154174805,0.7480195164680481,-0.01511396188288927,0.5146620273590088,0.6803586483001709,-0.026812266558408737,0.5071548223495483,0.6177281737327576,-0.03835573419928551,0.5640137791633606,0.6996545791625977,-0.0353047251701355,0.48175114393234253,0.7285251617431641,-0.056561894714832306,0.49216464161872864,0.7643217444419861,-0.06417864561080933,0.5131350159645081,0.765022337436676,-0.06795685738325119,0.5810684561729431,0.737977147102356,-0.044918257743120193,0.4886656403541565,0.7780110239982605,-0.06343340873718262,0.5044057369232178,0.8029017448425293,-0.060400430113077164,0.5289950966835022,0.7967161536216736,-0.06011737510561943,0.5897193551063538,0.7889576554298401,-0.054514747112989426,0.5010448694229126,0.8238208293914795,-0.07234692573547363,0.5149338841438293,0.8464763760566711,-0.059917204082012177,0.5389263033866882,0.8395493030548096,-0.051778923720121384,0.5914133787155151,0.8432197570800781,-0.0638558492064476,0.5169691443443298,0.8677228689193726,-0.07765327394008636,0.5264878869056702,0.8819865584373474,-0.07114920020103455,0.5489200353622437,0.8741874694824219,-0.06546327471733093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.6744027137756348,0.8509219884872437,-2.4379102114835405e-07,0.6446806788444519,0.7611165046691895,-0.012503674253821373,0.6000025272369385,0.6910532116889954,-0.028689809143543243,0.5594998598098755,0.6499661803245544,-0.0429893434047699,0.553415060043335,0.6058351397514343,-0.05721109360456467,0.5969799757003784,0.6867021918296814,-0.041393719613552094,0.5028376579284668,0.7194788455963135,-0.060907457023859024,0.5093536972999573,0.737808883190155,-0.06576342135667801,0.5297268629074097,0.7405301928520203,-0.06675943732261658,0.6004782915115356,0.7412248849868774,-0.04439549520611763,0.5032683610916138,0.777984619140625,-0.06218096986413002,0.5181290507316589,0.7927275896072388,-0.06077738478779793,0.5431140661239624,0.7918277382850647,-0.06023634225130081,0.6014600396156311,0.7976312637329102,-0.047215621918439865,0.5134568810462952,0.8214455842971802,-0.06316676735877991,0.5282726287841797,0.8322741985321045,-0.052035097032785416,0.5513681769371033,0.8319992423057556,-0.0433272048830986,0.6016860604286194,0.8482067584991455,-0.05015185847878456,0.5258300304412842,0.8565488457679749,-0.06156357750296593,0.5389731526374817,0.863383412361145,-0.051861926913261414,0.5599514842033386,0.8636108040809631,-0.04286772385239601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.6230837106704712,0.9008722305297852,-3.182886700869858e-07,0.6032969951629639,0.8211275935173035,-0.007034023758023977,0.573650598526001,0.7264694571495056,-0.023691125214099884,0.5576678514480591,0.6560209393501282,-0.03834723308682442,0.5652646422386169,0.5896576642990112,-0.05356933921575546,0.5881291031837463,0.7177363038063049,-0.059588510543107986,0.49703657627105713,0.7322860360145569,-0.08235108107328415,0.5085327625274658,0.759416937828064,-0.08504587411880493,0.5356054902076721,0.7662215828895569,-0.0838220864534378,0.5934481620788574,0.77152019739151,-0.06753502786159515,0.49133116006851196,0.7869813442230225,-0.08641164004802704,0.5091217756271362,0.8051999807357788,-0.07848042994737625,0.5381445288658142,0.806429922580719,-0.07459220290184021,0.5919575095176697,0.8307526707649231,-0.07406659424304962,0.4981119632720947,0.8385982513427734,-0.09098418802022934,0.5178332328796387,0.8526313900947571,-0.07405818998813629,0.5457553267478943,0.8534475564956665,-0.06314407289028168,0.5843002796173096,0.889335572719574,-0.08010269701480865,0.5075483322143555,0.8855853080749512,-0.09323418885469437,0.5246465802192688,0.8919451832771301,-0.08238068222999573,0.5499961376190186,0.8937872052192688,-0.07393595576286316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3410501778125763,0.8840734958648682,-2.19819867197657e-07,0.36012929677963257,0.8174735307693481,-0.012234442867338657,0.3850710988044739,0.7509170770645142,-0.023018671199679375,0.40532732009887695,0.6842682957649231,-0.03346490114927292,0.40499958395957947,0.6256493330001831,-0.04209180548787117,0.38325804471969604,0.7442977428436279,-0.022563138976693153,0.43704062700271606,0.7558273673057556,-0.03974030911922455,0.43160584568977356,0.7664793729782104,-0.04881199449300766,0.41992685198783875,0.7768144011497498,-0.05451862886548042,0.37375617027282715,0.791704535484314,-0.02649751305580139,0.43490809202194214,0.7926670908927917,-0.039949726313352585,0.4267663359642029,0.8043132424354553,-0.04061155766248703,0.41459184885025024,0.8179572820663452,-0.04348567873239517,0.36784040927886963,0.8353702425956726,-0.03184543922543526,0.4254499077796936,0.8333886861801147,-0.04424503445625305,0.41562068462371826,0.8461943864822388,-0.03382696583867073,0.40261420607566833,0.8586944341659546,-0.027542728930711746,0.3673521876335144,0.8757388591766357,-0.038362499326467514,0.4144241511821747,0.869358241558075,-0.044296253472566605,0.415688157081604,0.8772987127304077,-0.03466222062706947,0.41284456849098206,0.8827103972434998,-0.028556475415825844
7,0.6617104411125183,0.8473129272460938,-3.525939860082872e-07,0.6317356824874878,0.771414577960968,-0.008313692174851894,0.5923397541046143,0.6970167756080627,-0.021644633263349533,0.5641587972640991,0.6386889219284058,-0.0329863615334034,0.5624148845672607,0.5789011120796204,-0.04462806135416031,0.5989125967025757,0.6815698742866516,-0.04749172553420067,0.5046812295913696,0.7121497988700867,-0.06451199948787689,0.5181042551994324,0.7361832857131958,-0.06516215205192566,0.5445677042007446,0.7402464151382446,-0.06372185051441193,0.6017107963562012,0.7333055138587952,-0.052095796912908554,0.5068399906158447,0.7679365277290344,-0.06778585910797119,0.5254181027412415,0.7856436967849731,-0.0630754828453064,0.551862359046936,0.7889460921287537,-0.061450328677892685,0.6014823913574219,0.7893712520599365,-0.05537283793091774,0.5154039859771729,0.8139774203300476,-0.0681803822517395,0.5335056781768799,0.8290524482727051,-0.05403919517993927,0.557195782661438,0.8310383558273315,-0.04530378058552742,0.6005661487579346,0.8435482978820801,-0.05852805823087692,0.5271189212799072,0.8559349775314331,-0.069222591817379,0.5425269603729248,0.865668535232544,-0.059308040887117386,0.5641586780548096,0.8663952350616455,-0.05112597346305847,0.3661355674266815,0.9256122708320618,-1.0877403866516033e-07,0.38291969895362854,0.8491209745407104,-0.017682259902358055,0.4045107960700989,0.7554304599761963,-0.036150503903627396,0.4129471182823181,0.684998095035553,-0.052937101572752,0.40943780541419983,0.6231842041015625,-0.06659384071826935,0.3833010196685791,0.7499947547912598,-0.05536649376153946,0.46973228454589844,0.7531247138977051,-0.08889167010784149,0.4664587676525116,0.7826171517372131,-0.10362088680267334,0.44128650426864624,0.7938647270202637,-0.11034154146909714,0.3788949251174927,0.8052704930305481,-0.06191278621554375,0.47824397683143616,0.8024128675460815,-0.09085889905691147,0.4680054783821106,0.8294853568077087,-0.09230746328830719,0.4376232922077179,0.8390073776245117,-0.0930025577545166,0.38415592908859253,0.865689218044281,-0.06925255060195923,0.4796288311481476,0.854287326335907,-0.0918416753411293,0.4646861255168915,0.8747562170028687,-0.0797773078083992,0.43417367339134216,0.8812757730484009,-0.07093150168657303,0.3958812654018402,0.9204932451248169,-0.07786384224891663,0.47406917810440063,0.9082959890365601,-0.09089342504739761,0.4617197811603546,0.9173995852470398,-0.08196424692869186,0.43379607796669006,0.9199764728546143,-0.07524404674768448
8,0.6042488217353821,0.8794766664505005,-3.944953448353772e-07,0.5811682939529419,0.7984301447868347,-0.006024888250976801,0.5567116737365723,0.70840984582901,-0.02075519599020481,0.5430651307106018,0.6394072771072388,-0.03395484387874603,0.5450456738471985,0.5762462615966797,-0.04762118682265282,0.5877605676651001,0.6868053078651428,-0.0541643388569355,0.49585431814193726,0.694229245185852,-0.07689385116100311,0.49785754084587097,0.7287189960479736,-0.08019863814115524,0.5203887820243835,0.7414403557777405,-0.07967094331979752,0.5954313278198242,0.7327600121498108,-0.06251721829175949,0.49199163913726807,0.7480656504631042,-0.08222396671772003,0.5026613473892212,0.7724646925926208,-0.07546956092119217,0.5297297835350037,0.7741919159889221,-0.07221075892448425,0.5948842763900757,0.7870028018951416,-0.06978988647460938,0.49921655654907227,0.8001037240028381,-0.08797084540128708,0.5125170350074768,0.8190383315086365,-0.07293424755334854,0.539318323135376,0.817175567150116,-0.06312068551778793,0.5883781313896179,0.8420442938804626,-0.07651161402463913,0.5096855759620667,0.8468824625015259,-0.09204013645648956,0.5218499898910522,0.8570879101753235,-0.08402763307094574,0.5475267171859741,0.8543623089790344,-0.07722274959087372,0.3655962347984314,0.9275555610656738,-2.9867001671846083e-07,0.3880259692668915,0.8368905782699585,-0.014494136907160282,0.40353748202323914,0.7432169914245605,-0.028902892023324966,0.4070659577846527,0.6697435975074768,-0.04324306175112724,0.40924063324928284,0.6040915250778198,-0.054357822984457016,0.3776838481426239,0.7379149198532104,-0.040393948554992676,0.46983715891838074,0.7429376840591431,-0.07326316088438034,0.45736396312713623,0.7761021256446838,-0.08861640840768814,0.42819610238075256,0.7819646596908569,-0.09741466492414474,0.37332671880722046,0.7930190563201904,-0.04835274815559387,0.47659239172935486,0.792120099067688,-0.07572530210018158,0.45777660608291626,0.8177738189697266,-0.07648714631795883,0.4287548065185547,0.8260088562965393,-0.07836361229419708,0.37670236825942993,0.8511404395103455,-0.058609750121831894,0.474666029214859,0.8421494364738464,-0.0834275335073471,0.45434683561325073,0.8622853755950928,-0.07490097731351852,0.4282835125923157,0.8699480891227722,-0.0685340166091919,0.38742393255233765,0.9052661657333374,-0.07009556889533997,0.4667491316795349,0.8896053433418274,-0.08593685925006866,0.45215630531311035,0.8985126614570618,-0.08152496069669724,0.42669567465782166,0.9040547013282776,-0.07813351601362228
9,0.5808423757553101,0.8808228969573975,-4.4792949438487994e-07,0.5471817255020142,0.7922644019126892,-0.0082580940797925,0.5360763669013977,0.6974210739135742,-0.019081508740782738,0.5347508788108826,0.6225451231002808,-0.02927618846297264,0.5356555581092834,0.5585306286811829,-0.03861837089061737,0.5834124684333801,0.6649470925331116,-0.029269659891724586,0.497286856174469,0.6726043820381165,-0.04872192442417145,0.49808692932128906,0.7172936201095581,-0.05531445890665054,0.5196413397789001,0.7255455255508423,-0.058668650686740875,0.5950984358787537,0.7095232009887695,-0.03647009655833244,0.49641117453575134,0.7262120842933655,-0.0526464581489563,0.5071113705635071,0.7577050924301147,-0.04976772144436836,0.5317542552947998,0.7607011795043945,-0.04973751679062843,0.5954011678695679,0.7624891400337219,-0.04471057280898094,0.5019265413284302,0.7762196063995361,-0.059765782207250595,0.5112924575805664,0.8027399778366089,-0.04946604743599892,0.5366124510765076,0.801792323589325,-0.043841686099767685,0.5887037515640259,0.8157992362976074,-0.053529124706983566,0.5086812376976013,0.8215885758399963,-0.0647120475769043,0.5150277018547058,0.8379619121551514,-0.05945536866784096,0.538392961025238,0.8389747738838196,-0.05510108172893524,0.36211147904396057,0.9295856356620789,-3.3071952998398046e-07,0.3777811825275421,0.8287473320960999,-0.015189907513558865,0.393148809671402,0.7304533123970032,-0.028922662138938904,0.39924386143684387,0.6517677903175354,-0.042277559638023376,0.3984123468399048,0.5851418972015381,-0.05219963565468788,0.37354394793510437,0.7274541854858398,-0.040031347423791885,0.46837905049324036,0.72544926404953,-0.07369641214609146,0.45477280020713806,0.7602539658546448,-0.08966849744319916,0.42426857352256775,0.7692193388938904,-0.09879063814878464,0.3713395595550537,0.783327579498291,-0.047312598675489426,0.4778169095516205,0.7780789732933044,-0.07576154172420502,0.4564796984195709,0.8038731813430786,-0.0772969201207161,0.42637404799461365,0.8144078850746155,-0.07946791499853134,0.37701350450515747,0.8411853313446045,-0.057097066193819046,0.47712916135787964,0.8311296105384827,-0.08265264332294464,0.4534946084022522,0.8510162830352783,-0.07563992589712143,0.42658528685569763,0.8587061762809753,-0.06997513025999069,0.3900998830795288,0.894878625869751,-0.06825241446495056,0.470628023147583,0.87875896692276,-0.0849430188536644,0.4536215662956238,0.8874779939651489,-0.08210624009370804,0.42769476771354675,0.892848551273346,-0.07942917197942734
