frame_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0,0.808198094367981,0.5312148928642273,-4.237379016558407e-07,0.7500320672988892,0.4872889518737793,0.04373554140329361,0.6855674386024475,0.4217010736465454,0.05439673736691475,0.6286889314651489,0.4034287929534912,0.04848551005125046,0.5832523107528687,0.39549386501312256,0.039471425116062164,0.7677618265151978,0.193048894405365,0.08479626476764679,0.6957209706306458,0.06999589502811432,0.10023760795593262,0.6421019434928894,0.030204012989997864,0.09684131294488907,0.5969616174697876,0.009536013007164001,0.08961894363164902,0.7673928141593933,0.17150649428367615,0.049315907061100006,0.6828964352607727,0.04956549406051636,0.07142387330532074,0.6211358904838562,0.014623746275901794,0.06404910981655121,0.5755704641342163,0.004185318946838379,0.05150296911597252,0.7537472248077393,0.16885343194007874,0.012042287737131119,0.6762511134147644,0.04689610004425049,0.03488577902317047,0.615841805934906,0.01702280342578888,0.034178122878074646,0.5662457346916199,0.005967855453491211,0.023876644670963287,0.7287041544914246,0.18284937739372253,-0.024470506235957146,0.6743776202201843,0.08605487644672394,-0.010283447802066803,0.6280564665794373,0.051587581634521484,-0.0051729981787502766,0.5814419984817505,0.03701549768447876,-0.006232588551938534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.8041344285011292,0.4622555077075958,-4.809778602066217e-07,0.7924336791038513,0.3495537340641022,0.07131730020046234,0.7558616399765015,0.23475293815135956,0.10029857605695724,0.7272477746009827,0.1534900665283203,0.11028482019901276,0.6930450201034546,0.10430185496807098,0.11614663153886795,0.77508145570755,0.12468282133340836,0.08701249212026596,0.7117434740066528,0.004093468189239502,0.09689704328775406,0.6618923544883728,-0.04062087833881378,0.0955917090177536,0.625874400138855,-0.06734170019626617,0.09206999093294144,0.769909143447876,0.12448559701442719,0.04323718324303627,0.6794007420539856,0.014163881540298462,0.0580427311360836,0.623855710029602,-0.028118565678596497,0.05561633035540581,0.5869351029396057,-0.047671690583229065,0.04829729348421097,0.7511636018753052,0.14596128463745117,0.0010309136705473065,0.6652997732162476,0.03968369960784912,0.016284309327602386,0.609115719795227,-0.003052249550819397,0.019951291382312775,0.56760573387146,-0.031487807631492615,0.01427261158823967,0.7242778539657593,0.18157172203063965,-0.03707951307296753,0.6603313088417053,0.08920672535896301,-0.030730722472071648,0.6185323596000671,0.04434460401535034,-0.026382651180028915,0.5816594958305359,0.008098393678665161,-0.026493115350604057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.7999348044395447,0.43744421005249023,-4.6757594418522785e-07,0.7942145466804504,0.3217684030532837,0.056804120540618896,0.7623456120491028,0.22678638994693756,0.07929384708404541,0.7284069657325745,0.1600569784641266,0.08573150634765625,0.6873149275779724,0.12689098715782166,0.08838178217411041,0.772629976272583,0.13438108563423157,0.06985633820295334,0.7110955715179443,0.031285449862480164,0.07424557209014893,0.6658570766448975,-0.016217917203903198,0.07282807677984238,0.631986677646637,-0.0538618266582489,0.06892397999763489,0.7661409378051758,0.13158638775348663,0.03430398181080818,0.6789625287055969,0.04133906960487366,0.039935119450092316,0.6230014562606812,0.012371882796287537,0.0369119755923748,0.5852261781692505,-0.006092488765716553,0.030288739129900932,0.7476608157157898,0.15046802163124084,-0.0005209891824051738,0.6634718179702759,0.06274031102657318,0.0019234877545386553,0.6046659350395203,0.03876712918281555,0.0013078959891572595,0.5608925819396973,0.023025602102279663,-0.00401755515486002,0.7184368371963501,0.1816745400428772,-0.031623777002096176,0.6622558236122131,0.09939656406641006,-0.03602580353617668,0.6168254017829895,0.06507463753223419,-0.03789403662085533,0.5738630890846252,0.039022743701934814,-0.04114681854844093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.7863895297050476,0.40456339716911316,-4.604783896411391e-07,0.7795947790145874,0.29525476694107056,0.057465873658657074,0.7560262084007263,0.21373212337493896,0.07695761322975159,0.7280110120773315,0.16379135847091675,0.08149444311857224,0.694645345211029,0.13950152695178986,0.08092277497053146,0.7571684718132019,0.1298520267009735,0.048212870955467224,0.6981740593910217,0.03264982998371124,0.049186114221811295,0.6658764481544495,-0.004224807024002075,0.04929179325699806,0.6429303884506226,-0.03404209017753601,0.04826323315501213,0.7512662410736084,0.13954941928386688,0.012583794072270393,0.6550511121749878,0.08396555483341217,0.013308272697031498,0.5980561375617981,0.06994393467903137,0.009300450794398785,0.5606896281242371,0.060710981488227844,0.002833230886608362,0.7359222769737244,0.16885213553905487,-0.020195987075567245,0.6448009610176086,0.10548972338438034,-0.021894583478569984,0.5883914828300476,0.08973164856433868,-0.022843459621071815,0.5495668649673462,0.07612862437963486,-0.02698698826134205,0.71234530210495,0.20484071969985962,-0.048259638249874115,0.6541898846626282,0.12498202919960022,-0.056996703147888184,0.6121651530265808,0.08814560621976852,-0.05987126752734184,0.5747653841972351,0.05861873924732208,-0.06200976297259331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.7837154269218445,0.42220455408096313,-4.6938879449953674e-07,0.7714696526527405,0.31656351685523987,0.050898533314466476,0.7439002990722656,0.23520436882972717,0.06646540015935898,0.7142767906188965,0.1873730570077896,0.06801439821720123,0.6781837940216064,0.16645193099975586,0.06528457999229431,0.7521429061889648,0.16416537761688232,0.04475890100002289,0.6948323249816895,0.0728512853384018,0.045692332088947296,0.656744658946991,0.024700671434402466,0.044771742075681686,0.6244814991950989,-0.02112901210784912,0.0397481694817543,0.7487118244171143,0.16594617068767548,0.009264004416763783,0.655994176864624,0.11477639526128769,0.007814476266503334,0.5977810025215149,0.09977284073829651,0.0033168753143399954,0.5571032762527466,0.08386185020208359,-0.005445807706564665,0.7325626015663147,0.18810395896434784,-0.024372519925236702,0.6485636234283447,0.12357249855995178,-0.027397602796554565,0.5888178944587708,0.09717757254838943,-0.029897714033722878,0.5440643429756165,0.0743882805109024,-0.037260133773088455,0.7063219547271729,0.21789436042308807,-0.054422181099653244,0.6568225622177124,0.14489933848381042,-0.06406934559345245,0.6163769960403442,0.1076570376753807,-0.06892742961645126,0.5793396830558777,0.07784831523895264,-0.07479976117610931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.7751792669296265,0.45648813247680664,-5.232784587860806e-07,0.7714048027992249,0.35142961144447327,0.04076362028717995,0.750075101852417,0.2719521224498749,0.049318816512823105,0.7238075733184814,0.22859114408493042,0.04595775529742241,0.6906957030296326,0.21049469709396362,0.038386207073926926,0.7511218786239624,0.20599626004695892,0.019332535564899445,0.6890408992767334,0.11826082319021225,0.012659383937716484,0.6519434452056885,0.07430115342140198,0.009137132205069065,0.6213791370391846,0.03053148090839386,0.003653548890724778,0.7451525330543518,0.21821913123130798,-0.012463298626244068,0.6476891040802002,0.18788494169712067,-0.02540692314505577,0.5948140025138855,0.19873584806919098,-0.0325743742287159,0.5618991851806641,0.2007162719964981,-0.040842749178409576,0.7297733426094055,0.25000888109207153,-0.04148517921566963,0.6415620446205139,0.2069787085056305,-0.05461098253726959,0.5882154703140259,0.2157159298658371,-0.056229349225759506,0.5529501438140869,0.2213054597377777,-0.05973346158862114,0.709505021572113,0.2849820852279663,-0.06718701124191284,0.6635230183601379,0.2133110612630844,-0.08318352699279785,0.6276530027389526,0.17895455658435822,-0.08923174440860748,0.5953888297080994,0.15452276170253754,-0.09396684914827347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.7816175818443298,0.4923784136772156,-4.900554699815984e-07,0.7731388807296753,0.38991278409957886,0.04216499999165535,0.7454400062561035,0.3098744750022888,0.05183440074324608,0.7113251686096191,0.2635260820388794,0.049620650708675385,0.6726987957954407,0.24073532223701477,0.04342152550816536,0.7559700608253479,0.24019159376621246,0.02175053022801876,0.693082332611084,0.1481337994337082,0.018444623798131943,0.6541739106178284,0.10269184410572052,0.01906835101544857,0.6231876015663147,0.0614132285118103,0.01698884554207325,0.7525209188461304,0.2551523745059967,-0.009581190533936024,0.6482844948768616,0.21133938431739807,-0.017398785799741745,0.590350329875946,0.21206021308898926,-0.019274167716503143,0.5529382228851318,0.20830154418945312,-0.023814082145690918,0.737910807132721,0.287244588136673,-0.038304150104522705,0.6403043866157532,0.22929728031158447,-0.048956066370010376,0.5835186839103699,0.22934973239898682,-0.04659774899482727,0.5458674430847168,0.2311256229877472,-0.04715682938694954,0.7162107825279236,0.32487842440605164,-0.0636080950498581,0.6614672541618347,0.24510429799556732,-0.08019444346427917,0.6213942170143127,0.2082425355911255,-0.0850321352481842,0.5872299075126648,0.18519699573516846,-0.08812183886766434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.7797124981880188,0.5220624208450317,-4.598604164129938e-07,0.7722911834716797,0.4208559989929199,0.034230343997478485,0.7519057393074036,0.3345191180706024,0.04183657839894295,0.728603720664978,0.2825157344341278,0.039638880640268326,0.697862446308136,0.25343531370162964,0.03439252823591232,0.7540034055709839,0.2650914192199707,0.017543042078614235,0.6929562091827393,0.17717766761779785,0.01077212393283844,0.6552549004554749,0.13164004683494568,0.0067304158583283424,0.6238518357276917,0.08852140605449677,0.0011736351298168302,0.7519364953041077,0.2781505882740021,-0.009692927822470665,0.6545865535736084,0.24588142335414886,-0.021161718294024467,0.6017661690711975,0.2413310706615448,-0.027874425053596497,0.5655528903007507,0.23160412907600403,-0.0362774133682251,0.738693356513977,0.3087918758392334,-0.035170916467905045,0.649260938167572,0.2646118700504303,-0.04841633886098862,0.5991787314414978,0.26090481877326965,-0.05080677196383476,0.5640901327133179,0.2563580274581909,-0.05473139509558678,0.7194758057594299,0.34324368834495544,-0.05787181854248047,0.6703709959983826,0.2750403583049774,-0.07337245345115662,0.6349899172782898,0.24167558550834656,-0.07920288294553757,0.6027270555496216,0.21697737276554108,-0.08386938273906708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.7733152508735657,0.542407751083374,-4.7313920958913513e-07,0.7660280466079712,0.43886303901672363,0.035744111984968185,0.7419766783714294,0.35054174065589905,0.044983334839344025,0.7134221792221069,0.2995503544807434,0.044115692377090454,0.6785249710083008,0.2745969891548157,0.04009763151407242,0.7513306140899658,0.2790601849555969,0.02265203185379505,0.6871797442436218,0.19156041741371155,0.01749596744775772,0.6475364565849304,0.14473576843738556,0.015352509915828705,0.6172530651092529,0.10415893793106079,0.012146005406975746,0.7467750906944275,0.28915661573410034,-0.004752758424729109,0.6494058966636658,0.25452589988708496,-0.013587400317192078,0.60325688123703,0.2636195719242096,-0.01818229816854,0.5761858224868774,0.26657819747924805,-0.02371986024081707,0.7310871481895447,0.3178477883338928,-0.030292510986328125,0.640592634677887,0.2729683816432953,-0.04182816669344902,0.592940628528595,0.27753159403800964,-0.04264780133962631,0.5630232095718384,0.27632415294647217,-0.04454401507973671,0.7088194489479065,0.3525947630405426,-0.052795618772506714,0.6527974009513855,0.27569282054901123,-0.06616649776697159,0.6137018203735352,0.23775841295719147,-0.06968643516302109,0.5805127620697021,0.20943543314933777,-0.07202216982841492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.7641680836677551,0.5612424612045288,-4.3842015884365537e-07,0.7473430633544922,0.46487152576446533,0.04602542892098427,0.7220564484596252,0.38277825713157654,0.05958803370594978,0.6963849663734436,0.33077242970466614,0.06028340756893158,0.6663098335266113,0.29858723282814026,0.05720386281609535,0.7337728142738342,0.30324238538742065,0.03794659674167633,0.6752100586891174,0.2112990915775299,0.036762598901987076,0.6384766101837158,0.16463539004325867,0.034998197108507156,0.6082727909088135,0.12389145791530609,0.031727537512779236,0.7350447773933411,0.3094996511936188,0.00529407849535346,0.6351979970932007,0.2612149715423584,0.00042346102418377995,0.5755175948143005,0.25236037373542786,-0.006499357055872679,0.5327461957931519,0.24974897503852844,-0.01402136217802763,0.7230339646339417,0.33287739753723145,-0.02497810684144497,0.629623293876648,0.27643150091171265,-0.02966095693409443,0.5707837343215942,0.26109710335731506,-0.031994204968214035,0.527175784111023,0.24982264637947083,-0.03652967885136604,0.7023724317550659,0.362561970949173,-0.051775068044662476,0.6431213021278381,0.2883114218711853,-0.0587039589881897,0.604175329208374,0.25515687465667725,-0.05977919325232506,0.5702171325683594,0.23241451382637024,-0.06105317920446396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
